Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
2457,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2462,1/1/2020,Courtier C,6861,0.1,1000000,250000,75479
2468,1/1/2020,Courtier C,9423,0.1,2000000,1000000,103653
2474,1/1/2020,Courtier C,5503,0.1,500000,100000,60540
2477,1/1/2020,Courtier C,4308,0.1,500000,100000,47388
2489,1/1/2020,Courtier C,4308,0.1,500000,100000,47388
2491,1/1/2020,Courtier C,9563,0.1,1500000,500000,105201
2492,1/1/2020,Courtier C,9961,0.1,2000000,1000000,109576
2502,1/1/2020,Courtier C,8000,0.1,1500000,500000,88000
2506,1/1/2020,Courtier C,9434,0.1,1500000,500000,103784
2507,1/1/2020,Courtier C,4781,0.1,500000,100000,52600
2508,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2510,1/1/2020,Courtier C,5133,0.1,500000,100000,56466
2533,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2548,1/1/2020,Courtier C,6379,0.1,1000000,250000,70175
2551,1/1/2020,Courtier C,4781,0.1,500000,100000,52600
2554,1/1/2020,Courtier C,4639,0.1,500000,100000,51036
2556,1/1/2020,Courtier C,11479,0.1,1500000,500000,126275
2560,1/1/2020,Courtier C,6861,0.1,1000000,250000,75479
2568,1/1/2020,Courtier C,12363,0.1,2000000,1000000,135999
2575,1/1/2020,Courtier C,5133,0.1,500000,100000,56466
2577,1/1/2020,Courtier C,4639,0.1,500000,100000,51036
2581,1/1/2020,Courtier C,5923,0.1,1000000,250000,65158
2588,1/1/2020,Courtier C,7351,0.1,1500000,500000,80870
2595,1/1/2020,Courtier C,6776,0.1,1500000,500000,74542
2600,1/1/2020,Courtier C,5346,0.1,500000,100000,58815
2607,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2613,1/1/2020,Courtier C,6371,0.1,500000,100000,70083
2623,1/1/2020,Courtier C,5923,0.1,1000000,250000,65158
2628,1/1/2020,Courtier C,10567,0.1,2000000,1000000,116247
2632,1/1/2020,Courtier C,14577,0.1,2000000,1000000,160351
2641,1/1/2020,Courtier C,7279,0.1,1000000,250000,80074
2642,1/1/2020,Courtier C,9423,0.1,1500000,500000,103653
2645,1/1/2020,Courtier C,6759,0.1,500000,100000,74349
2647,1/1/2020,Courtier C,8499,0.1,1000000,250000,93499
2650,1/1/2020,Courtier C,7072,0.1,500000,100000,77792
2658,1/1/2020,Courtier C,6089,0.1,500000,100000,66981
2660,1/1/2020,Courtier C,5500,0.1,1000000,250000,60500
2661,1/1/2020,Courtier C,12363,0.1,1500000,500000,135999
2670,1/1/2020,Courtier C,8000,0.1,1500000,500000,88000
2671,1/1/2020,Courtier C,6861,0.1,500000,100000,75479
2672,1/1/2020,Courtier C,4781,0.1,500000,100000,52600
2677,1/1/2020,Courtier C,6371,0.1,500000,100000,70083
2683,1/1/2020,Courtier C,7063,0.1,500000,100000,77694
2688,1/1/2020,Courtier C,5908,0.1,1000000,250000,64990
2697,1/1/2020,Courtier C,6181,0.1,500000,100000,67999
2698,1/1/2020,Courtier C,7351,0.1,1000000,250000,80870
2699,1/1/2020,Courtier C,4308,0.1,500000,100000,47388
2703,1/1/2020,Courtier C,5503,0.1,1000000,250000,60540
2707,1/1/2020,Courtier C,7892,0.1,1000000,250000,86814
2708,1/1/2020,Courtier C,10567,0.1,2000000,1000000,116247
2709,1/1/2020,Courtier C,6089,0.1,500000,100000,66981
2711,1/1/2020,Courtier C,6861,0.1,500000,100000,75479
2719,1/1/2020,Courtier C,8616,0.1,1500000,500000,94776
2726,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2728,1/1/2020,Courtier C,7567,0.1,1500000,500000,83243
2731,1/1/2020,Courtier C,11816,0.1,2000000,1000000,129981
2735,1/1/2020,Courtier C,8616,0.1,1500000,500000,94776
2741,1/1/2020,Courtier C,5923,0.1,1000000,250000,65158
2743,1/1/2020,Courtier C,6089,0.1,500000,100000,66981
2751,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2754,1/1/2020,Courtier C,6081,0.1,1000000,250000,66897
2755,1/1/2020,Courtier C,6371,0.1,500000,100000,70083
2759,1/1/2020,Courtier C,5672,0.1,1000000,250000,62395
2777,1/1/2020,Courtier C,11007,0.1,2000000,1000000,121081
2783,1/1/2020,Courtier C,5739,0.1,1000000,250000,63137
2787,1/1/2020,Courtier C,5500,0.1,1000000,250000,60500
2797,1/1/2020,Courtier C,4308,0.1,500000,100000,47388
2805,1/1/2020,Courtier C,4980,0.1,500000,100000,54788
2809,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2810,1/1/2020,Courtier C,13132,0.1,2000000,1000000,144460
2816,1/1/2020,Courtier C,10055,0.1,2000000,1000000,110607
2817,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2819,1/1/2020,Courtier C,7079,0.1,500000,100000,77872
2821,1/1/2020,Courtier C,8880,0.1,2000000,1000000,97680
2823,1/1/2020,Courtier C,7072,0.1,500000,100000,77792
2824,1/1/2020,Courtier C,4308,0.1,500000,100000,47388
2825,1/1/2020,Courtier C,6848,0.1,1500000,500000,75333
2831,1/1/2020,Courtier C,6379,0.1,1000000,250000,70175
2832,1/1/2020,Courtier C,8000,0.1,1500000,500000,88000
2839,1/1/2020,Courtier C,7063,0.1,1000000,250000,77694
2844,1/1/2020,Courtier C,6379,0.1,1000000,250000,70175
2851,1/1/2020,Courtier C,9456,0.1,2000000,1000000,104021
2865,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2866,1/1/2020,Courtier C,7072,0.1,500000,100000,77792
2867,1/1/2020,Courtier C,5923,0.1,1000000,250000,65158
2869,1/1/2020,Courtier C,9984,0.1,2000000,1000000,109825
2870,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2878,1/1/2020,Courtier C,6363,0.1,1000000,250000,69994
2883,1/1/2020,Courtier C,7567,0.1,1500000,500000,83243
2893,1/1/2020,Courtier C,6848,0.1,1000000,250000,75333
2898,1/1/2020,Courtier C,12363,0.1,2000000,1000000,135999
2917,1/1/2020,Courtier C,6575,0.1,1000000,250000,72325
2919,1/1/2020,Courtier C,6861,0.1,500000,100000,75479
2936,1/1/2020,Courtier C,6460,0.1,500000,100000,71060
2941,1/1/2020,Courtier C,8618,0.1,2000000,1000000,94802
2954,1/1/2020,Courtier C,4000,0.1,500000,100000,44000
2956,1/1/2020,Courtier C,12193,0.1,2000000,1000000,134132
2967,1/1/2020,Courtier C,8000,0.1,1500000,500000,88000
2969,1/1/2020,Courtier C,11479,0.1,2000000,1000000,126275
2979,1/1/2020,Courtier C,5672,0.1,500000,100000,62395
2980,1/1/2020,Courtier C,4639,0.1,500000,100000,51036
2982,1/1/2020,Courtier C,4639,0.1,500000,100000,51036
2983,1/1/2020,Courtier C,9563,0.1,1500000,500000,105201
2994,1/1/2020,Courtier C,5908,0.1,500000,100000,64990
2996,1/1/2020,Courtier C,7058,0.1,1000000,250000,77641
2998,1/1/2020,Courtier C,5739,0.1,500000,100000,63137
33,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
39,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
83,1/1/2021,Courtier A,8880,0.1,1500000,500000,97680
85,1/1/2021,Courtier A,4996,0.1,500000,100000,54966
86,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
150,1/1/2021,Courtier A,5923,0.1,1500000,500000,65158
159,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
164,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
168,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
178,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
184,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
190,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
230,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
233,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
310,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
318,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
350,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
358,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
370,1/1/2021,Courtier A,5546,0.1,500000,100000,61013
378,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
381,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
403,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
410,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
432,1/1/2021,Courtier A,8616,0.1,2000000,1000000,94776
460,1/1/2021,Courtier A,6379,0.1,1000000,250000,70175
468,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
471,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
478,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
489,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
494,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
513,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
527,1/1/2021,Courtier A,7462,0.1,1000000,250000,82089
543,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
554,1/1/2021,Courtier A,4440,0.1,1000000,250000,48840
566,1/1/2021,Courtier A,6242,0.1,500000,100000,68666
584,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
589,1/1/2021,Courtier A,4781,0.1,500000,100000,52600
613,1/1/2021,Courtier A,6379,0.1,1000000,250000,70175
620,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
623,1/1/2021,Courtier A,11592,0.1,2000000,1000000,127514
631,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
645,1/1/2021,Courtier A,10300,0.1,1500000,500000,113301
646,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
667,1/1/2021,Courtier A,4996,0.1,500000,100000,54966
691,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
699,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
737,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
740,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
747,1/1/2021,Courtier A,4440,0.1,500000,100000,48840
753,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
770,1/1/2021,Courtier A,5923,0.1,1500000,500000,65158
772,1/1/2021,Courtier A,6105,0.1,1500000,500000,67155
780,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
796,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
798,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
823,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
847,1/1/2021,Courtier A,8616,0.1,2000000,1000000,94776
865,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
867,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
868,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
876,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
888,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
891,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
919,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
921,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
936,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
941,1/1/2021,Courtier A,10300,0.1,2000000,1000000,113301
967,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
968,1/1/2021,Courtier A,4440,0.1,500000,100000,48840
970,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
992,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
999,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1007,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1011,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1037,1/1/2021,Courtier A,5150,0.1,500000,100000,56650
1046,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1065,1/1/2021,Courtier A,8465,0.1,1500000,500000,93121
1101,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1104,1/1/2021,Courtier A,5150,0.1,500000,100000,56650
1106,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1120,1/1/2021,Courtier A,4996,0.1,500000,100000,54966
1122,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
1139,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1154,1/1/2021,Courtier A,9279,0.1,1500000,500000,102073
1164,1/1/2021,Courtier A,4440,0.1,500000,100000,48840
1178,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1184,1/1/2021,Courtier A,8213,0.1,1500000,500000,90352
1192,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
1196,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1206,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
1214,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
1227,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
1251,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1253,1/1/2021,Courtier A,4996,0.1,500000,100000,54966
1254,1/1/2021,Courtier A,9993,0.1,2000000,1000000,109933
1260,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1309,1/1/2021,Courtier A,7298,0.1,1000000,250000,80281
1313,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1326,1/1/2021,Courtier A,4996,0.1,500000,100000,54966
1333,1/1/2021,Courtier A,7298,0.1,1500000,500000,80281
1368,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1369,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1378,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1383,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
1410,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1436,1/1/2021,Courtier A,6776,0.1,1000000,250000,74542
1488,1/1/2021,Courtier A,6575,0.1,1000000,250000,72325
1491,1/1/2021,Courtier A,4781,0.1,1000000,250000,52600
1499,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1503,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
1510,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
1512,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1567,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
1578,1/1/2021,Courtier A,8880,0.1,2000000,1000000,97680
1591,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1639,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
1644,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
1670,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1682,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
1705,1/1/2021,Courtier A,9279,0.1,1500000,500000,102073
1778,1/1/2021,Courtier A,6105,0.1,1000000,250000,67155
1782,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1790,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1796,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
1806,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1811,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
1824,1/1/2021,Courtier A,6575,0.1,1000000,250000,72325
1842,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
1872,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1874,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1892,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
1894,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
1905,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1909,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1920,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
1957,1/1/2021,Courtier A,8880,0.1,1500000,500000,97680
1970,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
1981,1/1/2021,Courtier A,6575,0.1,1000000,250000,72325
1996,1/1/2021,Courtier A,8616,0.1,2000000,1000000,94776
2001,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2005,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2009,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2025,1/1/2021,Courtier A,9279,0.1,1500000,500000,102073
2032,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2043,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2050,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2058,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2128,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
2132,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2144,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
2157,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2220,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2233,1/1/2021,Courtier A,5150,0.1,1000000,250000,56650
2237,1/1/2021,Courtier A,6242,0.1,500000,100000,68666
2251,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2265,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
2281,1/1/2021,Courtier A,9279,0.1,2000000,1000000,102073
2301,1/1/2021,Courtier A,4781,0.1,500000,100000,52600
2306,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2320,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2344,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2345,1/1/2021,Courtier A,4781,0.1,500000,100000,52600
2348,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2354,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
2366,1/1/2021,Courtier A,5923,0.1,1000000,250000,65158
2446,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2450,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2493,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2513,1/1/2021,Courtier A,4440,0.1,500000,100000,48840
2516,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2533,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
2542,1/1/2021,Courtier A,9563,0.1,1500000,500000,105201
2567,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2640,1/1/2021,Courtier A,5500,0.1,1000000,250000,60500
2643,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2674,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2688,1/1/2021,Courtier A,9279,0.1,1500000,500000,102073
2700,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
2726,1/1/2021,Courtier A,9563,0.1,2000000,1000000,105201
2728,1/1/2021,Courtier A,6379,0.1,1000000,250000,70175
2748,1/1/2021,Courtier A,9819,0.1,1500000,500000,108013
2751,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2762,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2770,1/1/2021,Courtier A,4308,0.1,500000,100000,47388
2791,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2797,1/1/2021,Courtier A,4000,0.1,500000,100000,44000
2810,1/1/2021,Courtier A,6156,0.1,500000,100000,67724
2860,1/1/2021,Courtier A,6575,0.1,1000000,250000,72325
2893,1/1/2021,Courtier A,8616,0.1,1500000,500000,94776
2901,1/1/2021,Courtier A,4639,0.1,500000,100000,51036
2929,1/1/2021,Courtier A,8000,0.1,1500000,500000,88000
2930,1/1/2021,Courtier A,7626,0.1,1500000,500000,83892
2936,1/1/2021,Courtier A,4440,0.1,500000,100000,48840
2971,1/1/2021,Courtier A,9993,0.1,2000000,1000000,109933
2981,1/1/2021,Courtier A,6379,0.1,1000000,250000,70175
3,1/1/2021,Courtier B,5758,0.1,500000,100000,63343
17,1/1/2021,Courtier B,7081,0.1,1000000,250000,77895
21,1/1/2021,Courtier B,9017,0.1,1500000,500000,99191
22,1/1/2021,Courtier B,8616,0.1,1500000,500000,94776
23,1/1/2021,Courtier B,14780,0.1,2000000,1000000,162582
24,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
30,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
41,1/1/2021,Courtier B,5364,0.1,500000,100000,59006
67,1/1/2021,Courtier B,5934,0.1,500000,100000,65284
82,1/1/2021,Courtier B,5923,0.1,1000000,250000,65158
87,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
89,1/1/2021,Courtier B,14126,0.1,2000000,1000000,155388
94,1/1/2021,Courtier B,4639,0.1,500000,100000,51036
101,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
109,1/1/2021,Courtier B,4639,0.1,500000,100000,51036
131,1/1/2021,Courtier B,7840,0.1,1500000,500000,86240
133,1/1/2021,Courtier B,8616,0.1,1500000,500000,94776
140,1/1/2021,Courtier B,13132,0.1,2000000,1000000,144460
141,1/1/2021,Courtier B,8616,0.1,1500000,500000,94776
149,1/1/2021,Courtier B,5698,0.1,500000,100000,62678
162,1/1/2021,Courtier B,8000,0.1,1500000,500000,88000
164,1/1/2021,Courtier B,9279,0.1,1500000,500000,102073
165,1/1/2021,Courtier B,4996,0.1,500000,100000,54966
167,1/1/2021,Courtier B,8000,0.1,1500000,500000,88000
168,1/1/2021,Courtier B,4639,0.1,1000000,250000,51036
169,1/1/2021,Courtier B,5758,0.1,500000,100000,63343
170,1/1/2021,Courtier B,7634,0.1,1000000,250000,83974
179,1/1/2021,Courtier B,6181,0.1,500000,100000,67999
180,1/1/2021,Courtier B,9279,0.1,1500000,500000,102073
190,1/1/2021,Courtier B,7063,0.1,1000000,250000,77694
203,1/1/2021,Courtier B,10300,0.1,2000000,1000000,113301
208,1/1/2021,Courtier B,7170,0.1,500000,100000,78874
211,1/1/2021,Courtier B,8000,0.1,1500000,500000,88000
233,1/1/2021,Courtier B,7840,0.1,500000,100000,86240
235,1/1/2021,Courtier B,5500,0.1,1000000,250000,60500
236,1/1/2021,Courtier B,7407,0.1,1500000,500000,81477
264,1/1/2021,Courtier B,13099,0.1,2000000,1000000,144097
265,1/1/2021,Courtier B,6363,0.1,500000,100000,69994
267,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
280,1/1/2021,Courtier B,8000,0.1,1500000,500000,88000
281,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
286,1/1/2021,Courtier B,6861,0.1,500000,100000,75479
290,1/1/2021,Courtier B,8000,0.1,1500000,500000,88000
293,1/1/2021,Courtier B,11057,0.1,2000000,1000000,121629
301,1/1/2021,Courtier B,4639,0.1,1000000,250000,51036
302,1/1/2021,Courtier B,5500,0.1,1000000,250000,60500
321,1/1/2021,Courtier B,11043,0.1,1500000,500000,121476
324,1/1/2021,Courtier B,5500,0.1,1000000,250000,60500
327,1/1/2021,Courtier B,7390,0.1,1000000,250000,81291
329,1/1/2021,Courtier B,11057,0.1,2000000,1000000,121629
342,1/1/2021,Courtier B,6566,0.1,1000000,250000,72230
352,1/1/2021,Courtier B,4781,0.1,500000,100000,52600
354,1/1/2021,Courtier B,10728,0.1,2000000,1000000,118013
365,1/1/2021,Courtier B,8616,0.1,1500000,500000,94776
371,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
374,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
376,1/1/2021,Courtier B,10148,0.1,2000000,1000000,111634
378,1/1/2021,Courtier B,5500,0.1,1000000,250000,60500
380,1/1/2021,Courtier B,5923,0.1,1000000,250000,65158
389,1/1/2021,Courtier B,7601,0.1,1000000,250000,83620
390,1/1/2021,Courtier B,9434,0.1,1500000,500000,103784
395,1/1/2021,Courtier B,9279,0.1,1500000,500000,102073
399,1/1/2021,Courtier B,5500,0.1,1000000,250000,60500
402,1/1/2021,Courtier B,7390,0.1,500000,100000,81291
412,1/1/2021,Courtier B,15213,0.1,2000000,1000000,167353
414,1/1/2021,Courtier B,6379,0.1,1000000,250000,70175
421,1/1/2021,Courtier B,6363,0.1,500000,100000,69994
424,1/1/2021,Courtier B,7606,0.1,1000000,250000,83676
434,1/1/2021,Courtier B,6853,0.1,1000000,250000,75384
446,1/1/2021,Courtier B,7867,0.1,1000000,250000,86547
450,1/1/2021,Courtier B,14340,0.1,2000000,1000000,157749
451,1/1/2021,Courtier B,8499,0.1,1500000,500000,93499
455,1/1/2021,Courtier B,5528,0.1,500000,100000,60814
456,1/1/2021,Courtier B,9279,0.1,2000000,1000000,102073
459,1/1/2021,Courtier B,8150,0.1,1500000,500000,89653
467,1/1/2021,Courtier B,10459,0.1,2000000,1000000,115055
471,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
481,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
489,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
492,1/1/2021,Courtier B,12742,0.1,2000000,1000000,140166
493,1/1/2021,Courtier B,6575,0.1,1500000,500000,72325
496,1/1/2021,Courtier B,5500,0.1,1000000,250000,60500
497,1/1/2021,Courtier B,5923,0.1,1000000,250000,65158
518,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
523,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
529,1/1/2021,Courtier B,6776,0.1,1500000,500000,74542
531,1/1/2021,Courtier B,9993,0.1,1500000,500000,109933
537,1/1/2021,Courtier B,9279,0.1,2000000,1000000,102073
543,1/1/2021,Courtier B,6575,0.1,1000000,250000,72325
550,1/1/2021,Courtier B,5528,0.1,500000,100000,60814
557,1/1/2021,Courtier B,5364,0.1,500000,100000,59006
559,1/1/2021,Courtier B,4639,0.1,1000000,250000,51036
564,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
581,1/1/2021,Courtier B,4639,0.1,500000,100000,51036
588,1/1/2021,Courtier B,5528,0.1,1000000,250000,60814
592,1/1/2021,Courtier B,13315,0.1,2000000,1000000,146470
593,1/1/2021,Courtier B,14761,0.1,2000000,1000000,162378
597,1/1/2021,Courtier B,4639,0.1,500000,100000,51036
600,1/1/2021,Courtier B,12726,0.1,2000000,1000000,139989
609,1/1/2021,Courtier B,8499,0.1,1000000,250000,93499
616,1/1/2021,Courtier B,13099,0.1,2000000,1000000,144097
625,1/1/2021,Courtier B,4996,0.1,500000,100000,54966
628,1/1/2021,Courtier B,5923,0.1,1000000,250000,65158
633,1/1/2021,Courtier B,10804,0.1,2000000,1000000,118852
638,1/1/2021,Courtier B,15194,0.1,2000000,1000000,167142
639,1/1/2021,Courtier B,9279,0.1,2000000,1000000,102073
645,1/1/2021,Courtier B,5690,0.1,1000000,250000,62599
646,1/1/2021,Courtier B,9434,0.1,2000000,1000000,103784
647,1/1/2021,Courtier B,5690,0.1,500000,100000,62599
653,1/1/2021,Courtier B,6575,0.1,1000000,250000,72325
656,1/1/2021,Courtier B,7380,0.1,500000,100000,81189
668,1/1/2021,Courtier B,8499,0.1,1500000,500000,93499
673,1/1/2021,Courtier B,7606,0.1,1000000,250000,83676
674,1/1/2021,Courtier B,9017,0.1,2000000,1000000,99191
678,1/1/2021,Courtier B,4639,0.1,500000,100000,51036
682,1/1/2021,Courtier B,8749,0.1,1000000,250000,96242
693,1/1/2021,Courtier B,4440,0.1,500000,100000,48840
706,1/1/2021,Courtier B,9017,0.1,2000000,1000000,99191
710,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
723,1/1/2021,Courtier B,5528,0.1,1000000,250000,60814
724,1/1/2021,Courtier B,4308,0.1,500000,100000,47388
726,1/1/2021,Courtier B,7634,0.1,500000,100000,83974
729,1/1/2021,Courtier B,4000,0.1,500000,100000,44000
730,1/1/2021,Courtier B,6363,0.1,500000,100000,69994
734,1/1/2021,Courtier B,11869,0.1,2000000,1000000,130569
735,1/1/2021,Courtier B,14340,0.1,2000000,1000000,157749
739,1/1/2021,Courtier B,5150,0.1,500000,100000,56650
742,1/1/2021,Courtier B,4639,0.1,500000,100000,51036
744,1/1/2021,Courtier B,5923,0.1,1500000,500000,65158
765,1/1/2021,Courtier B,6861,0.1,1000000,250000,75479
