Client,Date,Courtier,Prix Courtier,Comission Courtier,Limite D&O,Limite E&O ,Prix Police D'Assurance
1524,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1530,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
1533,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1535,1/1/2014,Courtier C,8880,0.1,1500000,500000,97680
1539,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1540,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1544,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1549,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1551,1/1/2014,Courtier C,4586,0.1,1000000,250000,50451
1567,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1571,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1576,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1577,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
1578,1/1/2014,Courtier C,8880,0.1,2000000,1000000,97680
1584,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1594,1/1/2014,Courtier C,9173,0.1,2000000,1000000,100903
1603,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1608,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1611,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1612,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1615,1/1/2014,Courtier C,8880,0.1,2000000,1000000,97680
1618,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
1620,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1623,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1626,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1627,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1634,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
1637,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1643,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1648,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1649,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1660,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1671,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1673,1/1/2014,Courtier C,9475,0.1,2000000,1000000,104233
1675,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1677,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1698,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1699,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1702,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
1703,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
1706,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1707,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1710,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
1711,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1712,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
1717,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1727,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1735,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1737,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1743,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
1748,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1752,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1754,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1755,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1758,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
1769,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1779,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1784,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
1785,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1795,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1798,1/1/2014,Courtier C,8880,0.1,1500000,500000,97680
1804,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1808,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1814,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
1842,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1843,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
1845,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1847,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1850,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1853,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1858,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1860,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1867,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1873,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1876,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1894,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
1901,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
1903,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1906,1/1/2014,Courtier C,4597,0.1,500000,100000,50567
1907,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1914,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1916,1/1/2014,Courtier C,4586,0.1,500000,100000,50451
1925,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1932,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1934,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1941,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
1944,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1952,1/1/2014,Courtier C,6118,0.1,1000000,250000,67308
1955,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1957,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
1962,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1970,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1976,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1982,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1983,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
1985,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
1990,1/1/2014,Courtier C,8900,0.1,2000000,1000000,97903
1992,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
1993,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
1995,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2005,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2008,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2022,1/1/2014,Courtier C,6105,0.1,1000000,250000,67155
2028,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2031,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2047,1/1/2014,Courtier C,9194,0.1,2000000,1000000,101134
2055,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2062,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2078,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2087,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2088,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2091,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2093,1/1/2014,Courtier C,4440,0.1,1000000,250000,48840
2105,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2119,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2124,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2125,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
2127,1/1/2014,Courtier C,6118,0.1,1000000,250000,67308
2129,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2130,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2136,1/1/2014,Courtier C,8900,0.1,1500000,500000,97903
2144,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2145,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2146,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2151,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2160,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2165,1/1/2014,Courtier C,8900,0.1,2000000,1000000,97903
2169,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
2174,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
2176,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2178,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2189,1/1/2014,Courtier C,9194,0.1,2000000,1000000,101134
2191,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2193,1/1/2014,Courtier C,8900,0.1,2000000,1000000,97903
2194,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2229,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2231,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2232,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2233,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2234,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2236,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2239,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2254,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2255,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2258,1/1/2014,Courtier C,4440,0.1,1000000,250000,48840
2260,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2267,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2274,1/1/2014,Courtier C,4586,0.1,500000,100000,50451
2281,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2284,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2285,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2296,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2300,1/1/2014,Courtier C,6105,0.1,1000000,250000,67155
2301,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2309,1/1/2014,Courtier C,4597,0.1,500000,100000,50567
2318,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2328,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2339,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2345,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2348,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
2349,1/1/2014,Courtier C,6118,0.1,1500000,500000,67308
2350,1/1/2014,Courtier C,4440,0.1,1000000,250000,48840
2354,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2358,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2370,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2371,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2382,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2386,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2389,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2393,1/1/2014,Courtier C,8880,0.1,2000000,1000000,97680
2404,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2406,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2412,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2415,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2416,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2428,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2430,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2431,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2436,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2437,1/1/2014,Courtier C,6105,0.1,1000000,250000,67155
2441,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2446,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2451,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2452,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2453,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2454,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2455,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2459,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2462,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2466,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2468,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
2469,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2480,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
2483,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2484,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2487,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2490,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2494,1/1/2014,Courtier C,6105,0.1,1000000,250000,67155
2500,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2503,1/1/2014,Courtier C,8900,0.1,1500000,500000,97903
2506,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2516,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2519,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2520,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2522,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2523,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2553,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
2560,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2568,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2571,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2573,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2579,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2602,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2604,1/1/2014,Courtier C,6105,0.1,1000000,250000,67155
2605,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2613,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2615,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2616,1/1/2014,Courtier C,4450,0.1,1000000,250000,48951
2625,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2629,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2632,1/1/2014,Courtier C,8880,0.1,2000000,1000000,97680
2634,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2641,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2642,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2643,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2645,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2646,1/1/2014,Courtier C,6105,0.1,1500000,500000,67155
2647,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2649,1/1/2014,Courtier C,6105,0.1,1000000,250000,67155
2650,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2651,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2654,1/1/2014,Courtier C,4748,0.1,1000000,250000,52235
2655,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2661,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2663,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2671,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2677,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2680,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2683,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2697,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2701,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
2711,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2714,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2738,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2745,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2746,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2749,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2755,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2758,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2770,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2774,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2801,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2806,1/1/2014,Courtier C,4308,0.1,1000000,250000,47388
2810,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2812,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2816,1/1/2014,Courtier C,6320,0.1,1500000,500000,69529
2819,1/1/2014,Courtier C,4450,0.1,500000,100000,48951
2823,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2835,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2839,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2840,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2849,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2850,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2851,1/1/2014,Courtier C,6118,0.1,1500000,500000,67308
2856,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2858,1/1/2014,Courtier C,4586,0.1,500000,100000,50451
2864,1/1/2014,Courtier C,5923,0.1,1000000,250000,65158
2866,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2869,1/1/2014,Courtier C,5923,0.1,1500000,500000,65158
2872,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2876,1/1/2014,Courtier C,6118,0.1,1500000,500000,67308
2877,1/1/2014,Courtier C,8880,0.1,2000000,1000000,97680
2878,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2895,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2898,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2910,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2914,1/1/2014,Courtier C,8900,0.1,1500000,500000,97903
2919,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2920,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2921,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2926,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2927,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
2939,1/1/2014,Courtier C,8616,0.1,1500000,500000,94776
2947,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2961,1/1/2014,Courtier C,8000,0.1,1500000,500000,88000
2963,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2965,1/1/2014,Courtier C,4308,0.1,500000,100000,47388
2970,1/1/2014,Courtier C,4000,0.1,500000,100000,44000
2981,1/1/2014,Courtier C,8616,0.1,2000000,1000000,94776
2987,1/1/2014,Courtier C,4440,0.1,500000,100000,48840
2997,1/1/2014,Courtier C,5500,0.1,1000000,250000,60500
1,1/1/2015,Courtier A,6379,0.1,1500000,500000,70175
6,1/1/2015,Courtier A,9279,0.1,2000000,1000000,102073
10,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
12,1/1/2015,Courtier A,9279,0.1,1500000,500000,102073
20,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
24,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
29,1/1/2015,Courtier A,6379,0.1,1000000,250000,70175
38,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
43,1/1/2015,Courtier A,8880,0.1,1500000,500000,97680
51,1/1/2015,Courtier A,4781,0.1,500000,100000,52600
55,1/1/2015,Courtier A,9279,0.1,2000000,1000000,102073
61,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
64,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
130,1/1/2015,Courtier A,6379,0.1,1000000,250000,70175
133,1/1/2015,Courtier A,8616,0.1,1500000,500000,94776
144,1/1/2015,Courtier A,8616,0.1,1500000,500000,94776
145,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
154,1/1/2015,Courtier A,9585,0.1,1500000,500000,105442
167,1/1/2015,Courtier A,6792,0.1,1500000,500000,74712
170,1/1/2015,Courtier A,4639,0.1,1000000,250000,51036
171,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
172,1/1/2015,Courtier A,4781,0.1,1000000,250000,52600
192,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
198,1/1/2015,Courtier A,6792,0.1,1000000,250000,74712
200,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
214,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
222,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
227,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
228,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
239,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
257,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
264,1/1/2015,Courtier A,9879,0.1,2000000,1000000,108673
265,1/1/2015,Courtier A,4440,0.1,500000,100000,48840
266,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
283,1/1/2015,Courtier A,4781,0.1,500000,100000,52600
285,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
298,1/1/2015,Courtier A,5923,0.1,1000000,250000,65158
299,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
303,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
308,1/1/2015,Courtier A,8616,0.1,1500000,500000,94776
311,1/1/2015,Courtier A,9279,0.1,1000000,250000,102073
313,1/1/2015,Courtier A,6105,0.1,1000000,250000,67155
317,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
319,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
330,1/1/2015,Courtier A,8616,0.1,2000000,1000000,94776
355,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
367,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
386,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
391,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
416,1/1/2015,Courtier A,6575,0.1,1500000,500000,72325
420,1/1/2015,Courtier A,9901,0.1,2000000,1000000,108921
433,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
435,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
441,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
443,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
445,1/1/2015,Courtier A,5923,0.1,1000000,250000,65158
446,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
448,1/1/2015,Courtier A,9563,0.1,2000000,1000000,105201
457,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
459,1/1/2015,Courtier A,4639,0.1,1000000,250000,51036
461,1/1/2015,Courtier A,8616,0.1,1500000,500000,94776
464,1/1/2015,Courtier A,4781,0.1,1000000,250000,52600
479,1/1/2015,Courtier A,4440,0.1,500000,100000,48840
485,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
511,1/1/2015,Courtier A,4939,0.1,500000,100000,54336
512,1/1/2015,Courtier A,9279,0.1,2000000,1000000,102073
527,1/1/2015,Courtier A,4781,0.1,500000,100000,52600
542,1/1/2015,Courtier A,6807,0.1,2000000,1000000,74883
544,1/1/2015,Courtier A,5091,0.1,500000,100000,56001
566,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
569,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
585,1/1/2015,Courtier A,6105,0.1,1000000,250000,67155
591,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
592,1/1/2015,Courtier A,6379,0.1,1000000,250000,70175
593,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
602,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
607,1/1/2015,Courtier A,6379,0.1,1500000,500000,70175
609,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
622,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
643,1/1/2015,Courtier A,6105,0.1,1500000,500000,67155
653,1/1/2015,Courtier A,4639,0.1,1000000,250000,51036
663,1/1/2015,Courtier A,5923,0.1,1000000,250000,65158
674,1/1/2015,Courtier A,8616,0.1,1000000,250000,94776
680,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
682,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
688,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
692,1/1/2015,Courtier A,5923,0.1,1000000,250000,65158
701,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
706,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
710,1/1/2015,Courtier A,6379,0.1,1500000,500000,70175
718,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
719,1/1/2015,Courtier A,6105,0.1,1500000,500000,67155
721,1/1/2015,Courtier A,4939,0.1,500000,100000,54336
723,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
734,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
736,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
749,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
752,1/1/2015,Courtier A,8616,0.1,1500000,500000,94776
757,1/1/2015,Courtier A,6105,0.1,1000000,250000,67155
760,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
774,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
783,1/1/2015,Courtier A,6379,0.1,1000000,250000,70175
785,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
793,1/1/2015,Courtier A,5923,0.1,1000000,250000,65158
795,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
799,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
802,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
805,1/1/2015,Courtier A,10182,0.1,2000000,1000000,112002
810,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
812,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
826,1/1/2015,Courtier A,9563,0.1,2000000,1000000,105201
830,1/1/2015,Courtier A,9279,0.1,2000000,1000000,102073
831,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
839,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
843,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
859,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
871,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
874,1/1/2015,Courtier A,4639,0.1,500000,100000,51036
881,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
886,1/1/2015,Courtier A,4308,0.1,500000,100000,47388
897,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
902,1/1/2015,Courtier A,6575,0.1,1000000,250000,72325
907,1/1/2015,Courtier A,5923,0.1,1000000,250000,65158
915,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
938,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
942,1/1/2015,Courtier A,4792,0.1,1000000,250000,52721
949,1/1/2015,Courtier A,9279,0.1,1500000,500000,102073
972,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
973,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
983,1/1/2015,Courtier A,6590,0.1,1500000,500000,72491
985,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
990,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
997,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
1001,1/1/2015,Courtier A,4000,0.1,500000,100000,44000
1012,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
1013,1/1/2015,Courtier A,8000,0.1,1500000,500000,88000
1035,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
1042,1/1/2015,Courtier A,9563,0.1,1500000,500000,105201
1047,1/1/2015,Courtier A,8616,0.1,1500000,500000,94776
1049,1/1/2015,Courtier A,5500,0.1,1000000,250000,60500
